[2019-04-15 15:32:17.574234] Update: 0 / 1000, Frames: 2500, Success: 0.069, PL: -0.004, VL: 59.777, Ent: 1.369, SAMPLES: 118.0
[2019-04-15 22:19:56.426916] Update: 342 / 1000, Frames: 857500, Success: 0.988, PL: -0.038, VL: 9.754, Ent: -0.755, SAMPLES: 30.0
[2019-04-15 22:20:33.659443] Update: 343 / 1000, Frames: 860000, Success: 0.962, PL: -0.001, VL: 6.815, Ent: -0.756, SAMPLES: 13.0
[2019-04-15 22:21:12.079006] Update: 344 / 1000, Frames: 862500, Success: 0.975, PL: -0.040, VL: 7.127, Ent: -0.758, SAMPLES: 16.0
[2019-04-15 22:21:51.253176] Update: 345 / 1000, Frames: 865000, Success: 1.000, PL: -0.042, VL: 12.878, Ent: -0.757, SAMPLES: 21.0
[2019-04-15 22:22:30.352573] Update: 346 / 1000, Frames: 867500, Success: 0.994, PL: -0.031, VL: 7.923, Ent: -0.755, SAMPLES: 23.0
[2019-04-15 22:23:06.743329] Update: 347 / 1000, Frames: 870000, Success: 0.962, PL: -0.034, VL: 14.655, Ent: -0.750, SAMPLES: 27.0
[2019-04-15 22:23:44.669380] Update: 348 / 1000, Frames: 872500, Success: 0.981, PL: -0.040, VL: 6.354, Ent: -0.749, SAMPLES: 32.0
[2019-04-15 22:24:24.032566] Update: 349 / 1000, Frames: 875000, Success: 0.950, PL: -0.045, VL: 4.082, Ent: -0.752, SAMPLES: 21.0
[2019-04-15 22:25:03.239837] Update: 350 / 1000, Frames: 877500, Success: 0.988, PL: -0.053, VL: 12.178, Ent: -0.749, SAMPLES: 17.0
[2019-04-15 22:25:40.072508] Update: 351 / 1000, Frames: 880000, Success: 1.000, PL: -0.004, VL: 5.800, Ent: -0.748, SAMPLES: 25.0
[2019-04-15 22:26:18.957477] Update: 352 / 1000, Frames: 882500, Success: 0.981, PL: -0.053, VL: 7.570, Ent: -0.748, SAMPLES: 21.0
[2019-04-15 22:26:59.509449] Update: 353 / 1000, Frames: 885000, Success: 0.994, PL: -0.022, VL: 15.714, Ent: -0.750, SAMPLES: 23.0
[2019-04-15 22:27:38.121189] Update: 354 / 1000, Frames: 887500, Success: 0.981, PL: -0.049, VL: 8.159, Ent: -0.749, SAMPLES: 24.0
[2019-04-15 22:28:17.269477] Update: 355 / 1000, Frames: 890000, Success: 0.981, PL: -0.055, VL: 17.502, Ent: -0.753, SAMPLES: 29.0
[2019-04-15 22:28:56.689611] Update: 356 / 1000, Frames: 892500, Success: 0.975, PL: -0.026, VL: 7.486, Ent: -0.751, SAMPLES: 17.0
[2019-04-15 22:29:33.417421] Update: 357 / 1000, Frames: 895000, Success: 0.975, PL: -0.038, VL: 8.858, Ent: -0.749, SAMPLES: 18.0
[2019-04-15 22:30:12.401947] Update: 358 / 1000, Frames: 897500, Success: 0.969, PL: -0.053, VL: 4.901, Ent: -0.753, SAMPLES: 17.0
[2019-04-15 22:30:51.553272] Update: 359 / 1000, Frames: 900000, Success: 0.962, PL: -0.062, VL: 14.198, Ent: -0.756, SAMPLES: 21.0
[2019-04-15 22:31:30.889829] Update: 360 / 1000, Frames: 902500, Success: 0.969, PL: -0.057, VL: 10.301, Ent: -0.760, SAMPLES: 22.0
[2019-04-15 22:32:09.638381] Update: 361 / 1000, Frames: 905000, Success: 0.975, PL: -0.036, VL: 8.619, Ent: -0.760, SAMPLES: 25.0
[2019-04-15 22:32:47.165062] Update: 362 / 1000, Frames: 907500, Success: 0.975, PL: -0.013, VL: 9.529, Ent: -0.758, SAMPLES: 14.0
[2019-04-15 22:33:25.556717] Update: 363 / 1000, Frames: 910000, Success: 0.994, PL: -0.045, VL: 7.881, Ent: -0.758, SAMPLES: 23.0
[2019-04-15 22:34:05.469524] Update: 364 / 1000, Frames: 912500, Success: 0.988, PL: -0.035, VL: 10.933, Ent: -0.762, SAMPLES: 19.0
[2019-04-15 22:34:44.733970] Update: 365 / 1000, Frames: 915000, Success: 0.994, PL: -0.040, VL: 7.117, Ent: -0.765, SAMPLES: 13.0
[2019-04-15 22:35:23.793755] Update: 366 / 1000, Frames: 917500, Success: 0.994, PL: -0.046, VL: 9.123, Ent: -0.765, SAMPLES: 27.0
[2019-04-15 22:36:03.833432] Update: 367 / 1000, Frames: 920000, Success: 0.962, PL: -0.033, VL: 10.484, Ent: -0.767, SAMPLES: 30.0
[2019-04-15 22:36:42.446964] Update: 368 / 1000, Frames: 922500, Success: 0.981, PL: -0.030, VL: 6.937, Ent: -0.766, SAMPLES: 12.0
[2019-04-15 22:37:20.488851] Update: 369 / 1000, Frames: 925000, Success: 0.988, PL: -0.007, VL: 13.817, Ent: -0.767, SAMPLES: 22.0
[2019-04-15 22:37:57.677944] Update: 370 / 1000, Frames: 927500, Success: 0.988, PL: -0.071, VL: 3.285, Ent: -0.768, SAMPLES: 12.0
[2019-04-15 22:38:36.981122] Update: 371 / 1000, Frames: 930000, Success: 0.981, PL: -0.030, VL: 4.348, Ent: -0.772, SAMPLES: 13.0
[2019-04-15 22:39:16.354092] Update: 372 / 1000, Frames: 932500, Success: 0.981, PL: -0.047, VL: 10.731, Ent: -0.775, SAMPLES: 25.0
[2019-04-15 22:39:56.537106] Update: 373 / 1000, Frames: 935000, Success: 0.950, PL: -0.049, VL: 3.338, Ent: -0.777, SAMPLES: 7.0
[2019-04-15 22:40:33.808248] Update: 374 / 1000, Frames: 937500, Success: 0.969, PL: -0.015, VL: 15.250, Ent: -0.777, SAMPLES: 19.0
[2019-04-15 22:41:10.749156] Update: 375 / 1000, Frames: 940000, Success: 0.975, PL: -0.052, VL: 7.797, Ent: -0.780, SAMPLES: 13.0
[2019-04-15 22:41:48.104728] Update: 376 / 1000, Frames: 942500, Success: 0.950, PL: -0.045, VL: 10.192, Ent: -0.779, SAMPLES: 25.0
[2019-04-15 22:42:27.070471] Update: 377 / 1000, Frames: 945000, Success: 0.981, PL: -0.025, VL: 6.268, Ent: -0.781, SAMPLES: 20.0
[2019-04-15 22:43:06.362365] Update: 378 / 1000, Frames: 947500, Success: 0.975, PL: -0.049, VL: 9.100, Ent: -0.785, SAMPLES: 23.0
[2019-04-15 22:43:45.528793] Update: 379 / 1000, Frames: 950000, Success: 0.981, PL: -0.039, VL: 3.121, Ent: -0.786, SAMPLES: 8.0
[2019-04-15 22:44:23.987292] Update: 380 / 1000, Frames: 952500, Success: 0.988, PL: -0.027, VL: 5.652, Ent: -0.789, SAMPLES: 23.0
[2019-04-15 22:45:02.563878] Update: 381 / 1000, Frames: 955000, Success: 0.950, PL: -0.036, VL: 5.001, Ent: -0.789, SAMPLES: 15.0
[2019-04-15 22:45:39.274663] Update: 382 / 1000, Frames: 957500, Success: 0.975, PL: -0.015, VL: 4.301, Ent: -0.787, SAMPLES: 14.0
[2019-04-15 22:46:15.884381] Update: 383 / 1000, Frames: 960000, Success: 0.981, PL: 0.023, VL: 6.966, Ent: -0.792, SAMPLES: 23.0
[2019-04-15 22:46:52.978419] Update: 384 / 1000, Frames: 962500, Success: 0.988, PL: -0.051, VL: 7.311, Ent: -0.794, SAMPLES: 15.0
[2019-04-15 22:47:32.368895] Update: 385 / 1000, Frames: 965000, Success: 0.981, PL: 0.013, VL: 9.469, Ent: -0.797, SAMPLES: 27.0
[2019-04-15 22:48:12.040075] Update: 386 / 1000, Frames: 967500, Success: 0.988, PL: -0.050, VL: 2.511, Ent: -0.795, SAMPLES: 15.0
[2019-04-15 22:48:50.560225] Update: 387 / 1000, Frames: 970000, Success: 0.969, PL: -0.046, VL: 7.233, Ent: -0.795, SAMPLES: 20.0
[2019-04-15 22:49:27.056385] Update: 388 / 1000, Frames: 972500, Success: 0.994, PL: -0.062, VL: 4.263, Ent: -0.794, SAMPLES: 7.0
[2019-04-15 22:50:03.105664] Update: 389 / 1000, Frames: 975000, Success: 0.981, PL: -0.041, VL: 11.595, Ent: -0.795, SAMPLES: 33.0
[2019-04-15 22:50:40.578378] Update: 390 / 1000, Frames: 977500, Success: 0.981, PL: -0.038, VL: 8.299, Ent: -0.795, SAMPLES: 23.0
[2019-04-15 22:51:19.703027] Update: 391 / 1000, Frames: 980000, Success: 0.994, PL: -0.054, VL: 7.127, Ent: -0.796, SAMPLES: 18.0
[2019-04-15 22:51:59.390626] Update: 392 / 1000, Frames: 982500, Success: 0.975, PL: 0.006, VL: 12.497, Ent: -0.804, SAMPLES: 24.0
[2019-04-15 22:52:38.906680] Update: 393 / 1000, Frames: 985000, Success: 0.981, PL: -0.033, VL: 14.111, Ent: -0.805, SAMPLES: 21.0
[2019-04-15 22:53:17.842143] Update: 394 / 1000, Frames: 987500, Success: 0.969, PL: -0.048, VL: 2.011, Ent: -0.808, SAMPLES: 9.0
[2019-04-15 22:53:56.790921] Update: 395 / 1000, Frames: 990000, Success: 0.975, PL: -0.060, VL: 2.540, Ent: -0.810, SAMPLES: 15.0
[2019-04-15 22:54:35.086842] Update: 396 / 1000, Frames: 992500, Success: 0.981, PL: -0.040, VL: 8.720, Ent: -0.810, SAMPLES: 22.0
[2019-04-15 22:55:12.031971] Update: 397 / 1000, Frames: 995000, Success: 0.962, PL: -0.035, VL: 9.649, Ent: -0.810, SAMPLES: 14.0
[2019-04-15 22:55:48.949038] Update: 398 / 1000, Frames: 997500, Success: 0.975, PL: -0.021, VL: 10.646, Ent: -0.811, SAMPLES: 26.0
[2019-04-15 22:56:25.952822] Update: 399 / 1000, Frames: 1000000, Success: 0.969, PL: -0.039, VL: 3.482, Ent: -0.810, SAMPLES: 20.0
[2019-04-15 22:57:05.522572] Update: 400 / 1000, Frames: 1002500, Success: 0.969, PL: -0.012, VL: 8.936, Ent: -0.808, SAMPLES: 16.0
[2019-04-15 22:57:44.969561] Update: 401 / 1000, Frames: 1005000, Success: 0.969, PL: -0.038, VL: 10.221, Ent: -0.811, SAMPLES: 21.0
[2019-04-15 22:58:24.090881] Update: 402 / 1000, Frames: 1007500, Success: 0.981, PL: -0.041, VL: 6.525, Ent: -0.813, SAMPLES: 19.0
[2019-04-15 22:59:03.267557] Update: 403 / 1000, Frames: 1010000, Success: 0.994, PL: -0.038, VL: 7.928, Ent: -0.809, SAMPLES: 25.0
[2019-04-15 22:59:40.486959] Update: 404 / 1000, Frames: 1012500, Success: 0.975, PL: -0.044, VL: 2.934, Ent: -0.812, SAMPLES: 14.0
[2019-04-15 23:00:16.536655] Update: 405 / 1000, Frames: 1015000, Success: 0.981, PL: 0.002, VL: 12.286, Ent: -0.812, SAMPLES: 34.0
[2019-04-15 23:00:53.513172] Update: 406 / 1000, Frames: 1017500, Success: 0.981, PL: -0.033, VL: 10.294, Ent: -0.814, SAMPLES: 22.0
[2019-04-15 23:01:30.835603] Update: 407 / 1000, Frames: 1020000, Success: 0.994, PL: -0.045, VL: 18.747, Ent: -0.813, SAMPLES: 27.0
[2019-04-15 23:02:11.124391] Update: 408 / 1000, Frames: 1022500, Success: 0.975, PL: -0.041, VL: 2.278, Ent: -0.812, SAMPLES: 19.0
[2019-04-15 23:02:50.292264] Update: 409 / 1000, Frames: 1025000, Success: 0.969, PL: -0.018, VL: 10.563, Ent: -0.820, SAMPLES: 12.0
[2019-04-15 23:03:29.523010] Update: 410 / 1000, Frames: 1027500, Success: 0.994, PL: -0.048, VL: 6.103, Ent: -0.821, SAMPLES: 15.0
[2019-04-15 23:04:07.148783] Update: 411 / 1000, Frames: 1030000, Success: 0.988, PL: -0.021, VL: 8.345, Ent: -0.822, SAMPLES: 20.0
[2019-04-15 23:04:44.255426] Update: 412 / 1000, Frames: 1032500, Success: 0.975, PL: -0.020, VL: 5.396, Ent: -0.826, SAMPLES: 9.0
[2019-04-15 23:05:21.093576] Update: 413 / 1000, Frames: 1035000, Success: 0.975, PL: -0.054, VL: 4.846, Ent: -0.827, SAMPLES: 15.0
[2019-04-15 23:05:57.219660] Update: 414 / 1000, Frames: 1037500, Success: 0.981, PL: -0.051, VL: 15.671, Ent: -0.824, SAMPLES: 18.0
[2019-04-15 23:06:35.425076] Update: 415 / 1000, Frames: 1040000, Success: 0.981, PL: -0.041, VL: 5.200, Ent: -0.826, SAMPLES: 19.0
[2019-04-15 23:07:14.792335] Update: 416 / 1000, Frames: 1042500, Success: 0.994, PL: -0.019, VL: 6.209, Ent: -0.824, SAMPLES: 19.0
[2019-04-15 23:07:54.262345] Update: 417 / 1000, Frames: 1045000, Success: 0.981, PL: -0.059, VL: 6.860, Ent: -0.826, SAMPLES: 11.0
[2019-04-15 23:08:33.632380] Update: 418 / 1000, Frames: 1047500, Success: 0.981, PL: -0.023, VL: 5.267, Ent: -0.830, SAMPLES: 15.0
[2019-04-15 23:09:12.087787] Update: 419 / 1000, Frames: 1050000, Success: 0.994, PL: -0.032, VL: 2.830, Ent: -0.830, SAMPLES: 10.0
[2019-04-15 23:09:49.927002] Update: 420 / 1000, Frames: 1052500, Success: 0.981, PL: -0.037, VL: 5.486, Ent: -0.829, SAMPLES: 13.0
[2019-04-15 23:10:26.555434] Update: 421 / 1000, Frames: 1055000, Success: 0.975, PL: -0.045, VL: 7.543, Ent: -0.824, SAMPLES: 18.0
[2019-04-15 23:11:03.060168] Update: 422 / 1000, Frames: 1057500, Success: 0.981, PL: -0.019, VL: 3.220, Ent: -0.827, SAMPLES: 11.0
[2019-04-15 23:11:40.001912] Update: 423 / 1000, Frames: 1060000, Success: 0.975, PL: -0.032, VL: 2.729, Ent: -0.825, SAMPLES: 20.0
[2019-04-15 23:12:17.793139] Update: 424 / 1000, Frames: 1062500, Success: 0.981, PL: -0.052, VL: 9.397, Ent: -0.823, SAMPLES: 15.0
[2019-04-15 23:12:58.307151] Update: 425 / 1000, Frames: 1065000, Success: 0.988, PL: -0.033, VL: 10.364, Ent: -0.822, SAMPLES: 17.0
[2019-04-15 23:13:38.601693] Update: 426 / 1000, Frames: 1067500, Success: 0.975, PL: 0.000, VL: 3.355, Ent: -0.824, SAMPLES: 13.0
[2019-04-15 23:14:18.969014] Update: 427 / 1000, Frames: 1070000, Success: 0.981, PL: -0.042, VL: 4.691, Ent: -0.829, SAMPLES: 17.0
[2019-04-15 23:14:58.501607] Update: 428 / 1000, Frames: 1072500, Success: 0.988, PL: -0.031, VL: 10.156, Ent: -0.833, SAMPLES: 17.0
[2019-04-15 23:15:37.904403] Update: 429 / 1000, Frames: 1075000, Success: 0.994, PL: -0.032, VL: 9.637, Ent: -0.832, SAMPLES: 29.0
[2019-04-15 23:16:16.674148] Update: 430 / 1000, Frames: 1077500, Success: 0.994, PL: -0.028, VL: 6.510, Ent: -0.836, SAMPLES: 14.0
[2019-04-15 23:16:52.923926] Update: 431 / 1000, Frames: 1080000, Success: 0.981, PL: -0.047, VL: 18.224, Ent: -0.834, SAMPLES: 24.0
[2019-04-15 23:17:31.102235] Update: 432 / 1000, Frames: 1082500, Success: 0.975, PL: -0.048, VL: 4.102, Ent: -0.842, SAMPLES: 16.0
[2019-04-15 23:18:07.686802] Update: 433 / 1000, Frames: 1085000, Success: 0.994, PL: -0.042, VL: 8.671, Ent: -0.843, SAMPLES: 18.0
[2019-04-15 23:18:44.716948] Update: 434 / 1000, Frames: 1087500, Success: 0.988, PL: -0.032, VL: 12.080, Ent: -0.841, SAMPLES: 30.0
[2019-04-15 23:19:21.669978] Update: 435 / 1000, Frames: 1090000, Success: 0.969, PL: -0.057, VL: 7.140, Ent: -0.840, SAMPLES: 18.0
[2019-04-15 23:19:57.520104] Update: 436 / 1000, Frames: 1092500, Success: 0.988, PL: -0.019, VL: 2.576, Ent: -0.842, SAMPLES: 11.0
[2019-04-15 23:20:36.226205] Update: 437 / 1000, Frames: 1095000, Success: 0.975, PL: -0.029, VL: 7.079, Ent: -0.835, SAMPLES: 9.0
[2019-04-15 23:21:14.626680] Update: 438 / 1000, Frames: 1097500, Success: 0.994, PL: 0.004, VL: 6.062, Ent: -0.834, SAMPLES: 19.0
[2019-04-15 23:21:54.076371] Update: 439 / 1000, Frames: 1100000, Success: 0.988, PL: -0.051, VL: 3.615, Ent: -0.833, SAMPLES: 8.0
[2019-04-15 23:22:32.828084] Update: 440 / 1000, Frames: 1102500, Success: 0.994, PL: -0.007, VL: 6.602, Ent: -0.834, SAMPLES: 21.0
[2019-04-15 23:23:11.923085] Update: 441 / 1000, Frames: 1105000, Success: 0.994, PL: -0.029, VL: 4.502, Ent: -0.836, SAMPLES: 12.0
[2019-04-15 23:23:50.413170] Update: 442 / 1000, Frames: 1107500, Success: 0.981, PL: -0.012, VL: 6.680, Ent: -0.838, SAMPLES: 19.0
[2019-04-15 23:24:28.111946] Update: 443 / 1000, Frames: 1110000, Success: 0.975, PL: -0.034, VL: 7.122, Ent: -0.841, SAMPLES: 13.0
[2019-04-15 23:25:04.690721] Update: 444 / 1000, Frames: 1112500, Success: 0.975, PL: -0.017, VL: 8.970, Ent: -0.843, SAMPLES: 28.0
[2019-04-15 23:25:40.687827] Update: 445 / 1000, Frames: 1115000, Success: 0.994, PL: -0.026, VL: 6.698, Ent: -0.845, SAMPLES: 13.0
[2019-04-15 23:26:16.970544] Update: 446 / 1000, Frames: 1117500, Success: 0.994, PL: -0.050, VL: 5.800, Ent: -0.847, SAMPLES: 17.0
[2019-04-15 23:26:54.223920] Update: 447 / 1000, Frames: 1120000, Success: 0.994, PL: -0.027, VL: 2.638, Ent: -0.848, SAMPLES: 11.0
[2019-04-15 23:27:31.138212] Update: 448 / 1000, Frames: 1122500, Success: 0.988, PL: -0.036, VL: 12.800, Ent: -0.847, SAMPLES: 19.0
[2019-04-15 23:28:09.075019] Update: 449 / 1000, Frames: 1125000, Success: 0.981, PL: -0.048, VL: 2.448, Ent: -0.849, SAMPLES: 13.0
[2019-04-15 23:28:47.660572] Update: 450 / 1000, Frames: 1127500, Success: 0.981, PL: -0.027, VL: 8.477, Ent: -0.847, SAMPLES: 15.0
[2019-04-15 23:29:27.170636] Update: 451 / 1000, Frames: 1130000, Success: 0.981, PL: -0.034, VL: 5.279, Ent: -0.846, SAMPLES: 12.0
[2019-04-15 23:30:06.861887] Update: 452 / 1000, Frames: 1132500, Success: 0.975, PL: -0.008, VL: 5.097, Ent: -0.848, SAMPLES: 16.0
[2019-04-15 23:30:46.200563] Update: 453 / 1000, Frames: 1135000, Success: 0.988, PL: -0.047, VL: 2.865, Ent: -0.855, SAMPLES: 11.0
[2019-04-15 23:31:25.924073] Update: 454 / 1000, Frames: 1137500, Success: 0.988, PL: -0.058, VL: 10.483, Ent: -0.858, SAMPLES: 21.0
[2019-04-15 23:32:05.909183] Update: 455 / 1000, Frames: 1140000, Success: 0.988, PL: -0.064, VL: 12.738, Ent: -0.856, SAMPLES: 24.0
[2019-04-15 23:32:44.672188] Update: 456 / 1000, Frames: 1142500, Success: 0.975, PL: -0.049, VL: 3.076, Ent: -0.863, SAMPLES: 8.0
[2019-04-15 23:33:23.970451] Update: 457 / 1000, Frames: 1145000, Success: 1.000, PL: -0.045, VL: 9.692, Ent: -0.864, SAMPLES: 24.0
[2019-04-15 23:34:03.588649] Update: 458 / 1000, Frames: 1147500, Success: 0.981, PL: -0.030, VL: 2.276, Ent: -0.866, SAMPLES: 15.0
[2019-04-15 23:34:42.862211] Update: 459 / 1000, Frames: 1150000, Success: 0.994, PL: -0.038, VL: 4.085, Ent: -0.869, SAMPLES: 10.0
[2019-04-15 23:35:22.373005] Update: 460 / 1000, Frames: 1152500, Success: 1.000, PL: -0.044, VL: 6.783, Ent: -0.873, SAMPLES: 17.0
[2019-04-15 23:36:02.381821] Update: 461 / 1000, Frames: 1155000, Success: 0.981, PL: -0.033, VL: 2.195, Ent: -0.871, SAMPLES: 10.0
[2019-04-15 23:36:41.795477] Update: 462 / 1000, Frames: 1157500, Success: 0.988, PL: -0.041, VL: 4.576, Ent: -0.877, SAMPLES: 11.0
[2019-04-15 23:37:20.925402] Update: 463 / 1000, Frames: 1160000, Success: 1.000, PL: -0.055, VL: 6.831, Ent: -0.882, SAMPLES: 4.0
[2019-04-15 23:37:59.971761] Update: 464 / 1000, Frames: 1162500, Success: 0.975, PL: -0.037, VL: 2.005, Ent: -0.882, SAMPLES: 7.0
[2019-04-15 23:38:39.182400] Update: 465 / 1000, Frames: 1165000, Success: 0.994, PL: -0.046, VL: 3.016, Ent: -0.881, SAMPLES: 14.0
[2019-04-15 23:39:18.181547] Update: 466 / 1000, Frames: 1167500, Success: 0.994, PL: -0.035, VL: 3.577, Ent: -0.881, SAMPLES: 11.0
[2019-04-15 23:39:57.327422] Update: 467 / 1000, Frames: 1170000, Success: 0.981, PL: -0.021, VL: 2.037, Ent: -0.887, SAMPLES: 14.0
[2019-04-15 23:40:35.022688] Update: 468 / 1000, Frames: 1172500, Success: 0.994, PL: -0.055, VL: 3.224, Ent: -0.887, SAMPLES: 8.0
[2019-04-15 23:41:14.228413] Update: 469 / 1000, Frames: 1175000, Success: 0.988, PL: -0.012, VL: 6.285, Ent: -0.888, SAMPLES: 6.0
[2019-04-15 23:41:53.935002] Update: 470 / 1000, Frames: 1177500, Success: 0.994, PL: -0.017, VL: 4.155, Ent: -0.887, SAMPLES: 15.0
[2019-04-15 23:42:33.763458] Update: 471 / 1000, Frames: 1180000, Success: 0.988, PL: -0.063, VL: 1.824, Ent: -0.884, SAMPLES: 8.0
[2019-04-15 23:43:13.237105] Update: 472 / 1000, Frames: 1182500, Success: 0.975, PL: -0.046, VL: 6.770, Ent: -0.881, SAMPLES: 22.0
[2019-04-15 23:43:52.606370] Update: 473 / 1000, Frames: 1185000, Success: 0.975, PL: -0.043, VL: 6.565, Ent: -0.880, SAMPLES: 16.0
[2019-04-15 23:44:31.991027] Update: 474 / 1000, Frames: 1187500, Success: 0.975, PL: -0.031, VL: 14.521, Ent: -0.877, SAMPLES: 22.0
[2019-04-15 23:45:11.565619] Update: 475 / 1000, Frames: 1190000, Success: 0.975, PL: -0.038, VL: 13.524, Ent: -0.878, SAMPLES: 17.0
[2019-04-15 23:45:51.109307] Update: 476 / 1000, Frames: 1192500, Success: 0.981, PL: -0.022, VL: 2.780, Ent: -0.880, SAMPLES: 18.0
[2019-04-15 23:46:30.582548] Update: 477 / 1000, Frames: 1195000, Success: 0.994, PL: -0.046, VL: 7.585, Ent: -0.880, SAMPLES: 12.0
[2019-04-15 23:47:09.900613] Update: 478 / 1000, Frames: 1197500, Success: 0.988, PL: -0.047, VL: 3.809, Ent: -0.878, SAMPLES: 6.0
[2019-04-15 23:47:49.370239] Update: 479 / 1000, Frames: 1200000, Success: 0.981, PL: -0.028, VL: 11.302, Ent: -0.879, SAMPLES: 25.0
[2019-04-15 23:48:28.784031] Update: 480 / 1000, Frames: 1202500, Success: 0.988, PL: -0.043, VL: 3.871, Ent: -0.875, SAMPLES: 17.0
[2019-04-15 23:49:08.184819] Update: 481 / 1000, Frames: 1205000, Success: 0.969, PL: -0.022, VL: 4.161, Ent: -0.873, SAMPLES: 10.0
[2019-04-15 23:49:47.552257] Update: 482 / 1000, Frames: 1207500, Success: 0.981, PL: -0.044, VL: 3.719, Ent: -0.874, SAMPLES: 17.0
[2019-04-15 23:50:26.954255] Update: 483 / 1000, Frames: 1210000, Success: 0.994, PL: -0.033, VL: 10.533, Ent: -0.874, SAMPLES: 18.0
[2019-04-15 23:51:06.213994] Update: 484 / 1000, Frames: 1212500, Success: 0.988, PL: -0.044, VL: 6.990, Ent: -0.875, SAMPLES: 19.0
[2019-04-15 23:51:45.682982] Update: 485 / 1000, Frames: 1215000, Success: 1.000, PL: -0.050, VL: 8.485, Ent: -0.878, SAMPLES: 15.0
[2019-04-15 23:52:25.483435] Update: 486 / 1000, Frames: 1217500, Success: 0.994, PL: -0.017, VL: 9.304, Ent: -0.875, SAMPLES: 13.0
[2019-04-15 23:53:04.210515] Update: 487 / 1000, Frames: 1220000, Success: 0.994, PL: -0.031, VL: 6.137, Ent: -0.878, SAMPLES: 7.0
[2019-04-15 23:53:43.606055] Update: 488 / 1000, Frames: 1222500, Success: 0.988, PL: -0.057, VL: 4.818, Ent: -0.876, SAMPLES: 5.0
[2019-04-15 23:54:22.239798] Update: 489 / 1000, Frames: 1225000, Success: 0.994, PL: -0.051, VL: 5.902, Ent: -0.877, SAMPLES: 6.0
[2019-04-15 23:55:01.598203] Update: 490 / 1000, Frames: 1227500, Success: 0.988, PL: -0.046, VL: 12.985, Ent: -0.876, SAMPLES: 23.0
[2019-04-15 23:55:38.964544] Update: 491 / 1000, Frames: 1230000, Success: 0.994, PL: -0.038, VL: 7.554, Ent: -0.876, SAMPLES: 17.0
[2019-04-15 23:56:17.943441] Update: 492 / 1000, Frames: 1232500, Success: 1.000, PL: -0.057, VL: 6.808, Ent: -0.876, SAMPLES: 17.0
[2019-04-15 23:56:56.387803] Update: 493 / 1000, Frames: 1235000, Success: 0.994, PL: -0.054, VL: 5.770, Ent: -0.879, SAMPLES: 5.0
[2019-04-15 23:57:34.698145] Update: 494 / 1000, Frames: 1237500, Success: 0.994, PL: -0.070, VL: 8.504, Ent: -0.879, SAMPLES: 14.0
[2019-04-15 23:58:13.840792] Update: 495 / 1000, Frames: 1240000, Success: 0.981, PL: 0.017, VL: 7.350, Ent: -0.876, SAMPLES: 19.0
[2019-04-15 23:58:53.329697] Update: 496 / 1000, Frames: 1242500, Success: 0.981, PL: -0.028, VL: 4.886, Ent: -0.875, SAMPLES: 15.0
[2019-04-15 23:59:31.095922] Update: 497 / 1000, Frames: 1245000, Success: 0.994, PL: -0.041, VL: 4.134, Ent: -0.876, SAMPLES: 13.0
[2019-04-16 00:00:08.674105] Update: 498 / 1000, Frames: 1247500, Success: 0.988, PL: -0.034, VL: 2.132, Ent: -0.876, SAMPLES: 16.0
[2019-04-16 00:00:46.790199] Update: 499 / 1000, Frames: 1250000, Success: 0.981, PL: -0.058, VL: 10.911, Ent: -0.876, SAMPLES: 13.0
[2019-04-16 00:01:23.946912] Update: 500 / 1000, Frames: 1252500, Success: 0.975, PL: -0.026, VL: 3.274, Ent: -0.877, SAMPLES: 15.0
[2019-04-16 00:02:01.251906] Update: 501 / 1000, Frames: 1255000, Success: 0.994, PL: -0.053, VL: 7.945, Ent: -0.878, SAMPLES: 20.0
[2019-04-16 00:02:37.563312] Update: 502 / 1000, Frames: 1257500, Success: 0.962, PL: -0.043, VL: 2.838, Ent: -0.878, SAMPLES: 7.0
[2019-04-16 00:03:13.628928] Update: 503 / 1000, Frames: 1260000, Success: 0.975, PL: -0.008, VL: 11.621, Ent: -0.875, SAMPLES: 31.0
[2019-04-16 00:03:50.526512] Update: 504 / 1000, Frames: 1262500, Success: 0.994, PL: -0.006, VL: 2.957, Ent: -0.872, SAMPLES: 13.0
[2019-04-16 00:04:26.250283] Update: 505 / 1000, Frames: 1265000, Success: 0.994, PL: -0.027, VL: 5.767, Ent: -0.869, SAMPLES: 10.0
[2019-04-16 00:05:03.907042] Update: 506 / 1000, Frames: 1267500, Success: 0.988, PL: -0.085, VL: 5.533, Ent: -0.870, SAMPLES: 25.0
[2019-04-16 00:05:42.182906] Update: 507 / 1000, Frames: 1270000, Success: 0.988, PL: -0.049, VL: 5.634, Ent: -0.875, SAMPLES: 22.0
[2019-04-16 00:06:20.203580] Update: 508 / 1000, Frames: 1272500, Success: 1.000, PL: -0.011, VL: 15.740, Ent: -0.872, SAMPLES: 26.0
[2019-04-16 00:06:56.827569] Update: 509 / 1000, Frames: 1275000, Success: 0.994, PL: -0.044, VL: 5.644, Ent: -0.871, SAMPLES: 23.0
[2019-04-16 00:07:33.910913] Update: 510 / 1000, Frames: 1277500, Success: 1.000, PL: -0.032, VL: 7.391, Ent: -0.871, SAMPLES: 12.0
[2019-04-16 00:08:12.545824] Update: 511 / 1000, Frames: 1280000, Success: 0.969, PL: -0.051, VL: 3.683, Ent: -0.870, SAMPLES: 9.0
