[2019-04-16 18:26:14.053030] Update: 130 / 1000, Frames: 327500, Success: 0.869, PL: -0.039, VL: 7.871, Ent: -0.282, SAMPLES: 46.0
[2019-04-16 18:26:53.136615] Update: 131 / 1000, Frames: 330000, Success: 0.881, PL: -0.037, VL: 13.748, Ent: -0.287, SAMPLES: 59.0
[2019-04-16 18:27:31.933809] Update: 132 / 1000, Frames: 332500, Success: 0.869, PL: -0.035, VL: 24.534, Ent: -0.292, SAMPLES: 61.0
[2019-04-16 18:28:10.661123] Update: 133 / 1000, Frames: 335000, Success: 0.844, PL: -0.031, VL: 9.762, Ent: -0.294, SAMPLES: 64.0
[2019-04-16 18:28:49.074623] Update: 134 / 1000, Frames: 337500, Success: 0.906, PL: -0.025, VL: 16.159, Ent: -0.299, SAMPLES: 60.0
[2019-04-16 18:29:28.342361] Update: 135 / 1000, Frames: 340000, Success: 0.900, PL: -0.020, VL: 15.476, Ent: -0.304, SAMPLES: 44.0
[2019-04-16 18:30:06.901344] Update: 136 / 1000, Frames: 342500, Success: 0.894, PL: -0.006, VL: 14.207, Ent: -0.305, SAMPLES: 42.0
[2019-04-16 18:30:44.502640] Update: 137 / 1000, Frames: 345000, Success: 0.837, PL: -0.023, VL: 7.982, Ent: -0.307, SAMPLES: 38.0
[2019-04-16 18:31:22.804064] Update: 138 / 1000, Frames: 347500, Success: 0.906, PL: -0.020, VL: 13.948, Ent: -0.314, SAMPLES: 46.0
[2019-04-16 18:32:00.432694] Update: 139 / 1000, Frames: 350000, Success: 0.900, PL: -0.019, VL: 9.163, Ent: -0.318, SAMPLES: 48.0
[2019-04-16 18:32:38.317339] Update: 140 / 1000, Frames: 352500, Success: 0.856, PL: -0.031, VL: 13.994, Ent: -0.320, SAMPLES: 46.0
[2019-04-16 18:33:15.751457] Update: 141 / 1000, Frames: 355000, Success: 0.881, PL: -0.033, VL: 13.498, Ent: -0.323, SAMPLES: 30.0
[2019-04-16 18:33:53.603520] Update: 142 / 1000, Frames: 357500, Success: 0.838, PL: -0.032, VL: 18.200, Ent: -0.324, SAMPLES: 60.0
[2019-04-16 18:34:31.088254] Update: 143 / 1000, Frames: 360000, Success: 0.900, PL: -0.042, VL: 4.688, Ent: -0.331, SAMPLES: 50.0
[2019-04-16 18:35:08.581289] Update: 144 / 1000, Frames: 362500, Success: 0.875, PL: -0.010, VL: 10.181, Ent: -0.334, SAMPLES: 42.0
[2019-04-16 18:35:46.612462] Update: 145 / 1000, Frames: 365000, Success: 0.925, PL: -0.044, VL: 10.726, Ent: -0.341, SAMPLES: 47.0
[2019-04-16 18:36:24.237330] Update: 146 / 1000, Frames: 367500, Success: 0.863, PL: -0.041, VL: 8.217, Ent: -0.345, SAMPLES: 42.0
[2019-04-16 18:37:01.949324] Update: 147 / 1000, Frames: 370000, Success: 0.906, PL: -0.031, VL: 12.756, Ent: -0.350, SAMPLES: 38.0
[2019-04-16 18:37:39.908372] Update: 148 / 1000, Frames: 372500, Success: 0.925, PL: -0.042, VL: 12.428, Ent: -0.355, SAMPLES: 38.0
[2019-04-16 18:38:16.900271] Update: 149 / 1000, Frames: 375000, Success: 0.894, PL: -0.011, VL: 3.873, Ent: -0.361, SAMPLES: 35.0
[2019-04-16 18:38:54.546902] Update: 150 / 1000, Frames: 377500, Success: 0.938, PL: -0.039, VL: 7.701, Ent: -0.369, SAMPLES: 37.0
[2019-04-16 18:39:32.133406] Update: 151 / 1000, Frames: 380000, Success: 0.938, PL: -0.041, VL: 12.983, Ent: -0.374, SAMPLES: 41.0
[2019-04-16 18:40:09.784872] Update: 152 / 1000, Frames: 382500, Success: 0.894, PL: -0.032, VL: 8.454, Ent: -0.379, SAMPLES: 28.0
[2019-04-16 18:40:47.675819] Update: 153 / 1000, Frames: 385000, Success: 0.944, PL: 0.005, VL: 9.906, Ent: -0.382, SAMPLES: 29.0
[2019-04-16 18:41:26.491937] Update: 154 / 1000, Frames: 387500, Success: 0.913, PL: -0.030, VL: 14.570, Ent: -0.386, SAMPLES: 43.0
[2019-04-16 18:42:04.621979] Update: 155 / 1000, Frames: 390000, Success: 0.938, PL: -0.071, VL: 7.755, Ent: -0.392, SAMPLES: 41.0
